FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,Hygiene,Structural,ConfidenceInManagement,NewRatingPending,Longitude,Latitude,AddressLine4
428197,07/00072/COMM,Tossed,Restaurant/Cafe/Canteen,1,10 SHELDON SQUARE,LONDON,LONDON,W2 6EZ,5,fhrs_5_en-GB,2022-02-15,533,Westminster,5,5,0,FALSE,-0.180451,51.5193672,
772688,03/00011/COMM,Tossed,Restaurant/Cafe/Canteen,1,31 HORSEFERRY ROAD,,LONDON,SW1P 2AA,5,fhrs_5_en-GB,2021-10-28,533,Westminster,5,0,5,FALSE,-0.1299742,51.4947417,
428192,06/00028/COMM,Tossed,Restaurant/Cafe/Canteen,1,"GROUND FLOOR, 100-101 ST MARTIN'S LANE",,LONDON,WC2N 4AZ,5,fhrs_5_en-GB,2022-01-06,533,Westminster,0,0,0,FALSE,-0.1271507,51.5104148,
1398557,21/00538/COMM,Tossed,Restaurant/Cafe/Canteen,1,"UNIT 61 GROUND FLOOR, 55 BAKER STREET",,LONDON,W1U 8EW,5,fhrs_5_en-GB,2021-11-08,533,Westminster,5,5,5,FALSE,-0.1563434,51.5189051,
412419,00808/0032/3/000,Totally Swedish,Retailers - other,4613,"GROUND, 32 CRAWFORD STREET",,LONDON,W1H 1LN,5,fhrs_5_en-GB,2020-09-23,533,Westminster,5,5,5,FALSE,-0.1611577,51.5196192,
414687,09/00019/COMM,Traf 24-7,Retailers - other,4613,"BASEMENT AND GROUND FLOOR, 20 COCKSPUR STREET",,LONDON,SW1Y 5BL,3,fhrs_3_en-GB,2023-02-15,533,Westminster,5,10,10,FALSE,-0.1302735,51.5075214,
412579,00881/0014/0/000,Trafalgar Studios,Restaurant/Cafe/Canteen,1,"WHITEHALL THEATRE, 14 WHITEHALL",,LONDON,SW1A 2DY,4,fhrs_4_en-GB,2020-01-15,533,Westminster,10,0,10,FALSE,-0.1276152,51.5066337,
411549,00480/0040/0/000,Tramps,Restaurant/Cafe/Canteen,1,40 JERMYN STREET,,LONDON,SW1Y 6DN,5,fhrs_5_en-GB,2022-06-25,533,Westminster,0,5,5,FALSE,-0.1378258,51.5081991,
413480,01211/0106/0/000,Travellers Club,Restaurant/Cafe/Canteen,1,106 PALL MALL,,LONDON,SW1Y 5EP,5,fhrs_5_en-GB,2022-11-11,533,Westminster,0,5,0,FALSE,-0.132986,51.5067373,
428073,01306/0004/0/000,Travellers Tavern,Restaurant/Cafe/Canteen,1,4 ELIZABETH STREET,,LONDON,,5,fhrs_5_en-GB,2022-03-15,533,Westminster,5,0,0,FALSE,-0.1487715,51.4930757,
411427,00406/0001/B/000,Travelodge Marylebone,Hotel/bed & breakfast/guest house,7842,1B HAREWOOD ROW,,LONDON,NW1 6SE,5,fhrs_5_en-GB,2022-05-03,533,Westminster,0,5,5,FALSE,-0.1644911,51.5220365,
915570,16/00382/COMM,Treat O'Clock,Other catering premises,7841,,,,,4,fhrs_4_en-GB,2017-06-28,533,Westminster,10,0,10,FALSE,,,
1438225,22/00001/COMM,Treats,Restaurant/Cafe/Canteen,1,6 BRIDGE STREET,,LONDON,SW1A 2JR,2,fhrs_2_en-GB,2022-01-14,533,Westminster,5,15,10,FALSE,-0.1245199,51.5011496,
680074,01066/0001/1/000,Treats,Retailers - other,4613,"ENTRANCE, BAKER STREET STATION, MARYLEBONE ROAD",,LONDON,NW1 5LA,3,fhrs_3_en-GB,2021-11-23,533,Westminster,5,10,10,FALSE,-0.156879,51.5231311,
413160,01066/2001/4/503,Treats,Restaurant/Cafe/Canteen,1,"PLATFORM 1 & 2, BAKER STREET STATION, MARYLEBONE ROAD",,LONDON,NW1 5LA,5,fhrs_5_en-GB,2023-01-13,533,Westminster,0,5,0,FALSE,-0.156879,51.5231311,
1104418,19/00047/COMM,Trebel,Retailers - other,4613,160 VICTORIA STREET,,LONDON,SW1E 5LB,5,fhrs_5_en-GB,2020-08-26,533,Westminster,5,0,5,FALSE,-0.1434928,51.4967745,
1584345,23/00019/COMM,Treed Wellness Ltd,Retailers - other,4613,"33 MARBLE HOUSE, ELGIN AVENUE",,LONDON,W9 3PS,Exempt,fhrs_exempt_en-GB,,533,Westminster,,,,FALSE,-0.1998816,51.524914,
1253773,20/00076/COMM,Treehouse Hotel,Hotel/bed & breakfast/guest house,7842,14-15 LANGHAM PLACE,,LONDON,W1B 2QS,5,fhrs_5_en-GB,2022-10-03,533,Westminster,,,,FALSE,-0.1431972,51.5175017,
1619623,R9D39A-FZGTGP-TF0NJ4,Treelogy Speciality Coffee,Restaurant/Cafe/Canteen,1,50 EASTBOURNE TERRACE,,LONDON,W2 6LG,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,-0.1771286,51.5152912,
413512,01229/0027/0/000,Tresham Day Centre,Restaurant/Cafe/Canteen,1,27 TRESHAM CRESCENT,,LONDON,NW8 8TW,5,fhrs_5_en-GB,2022-07-12,533,Westminster,0,0,5,FALSE,-0.1675606,51.526365,
1320467,21/00007/COMM,Triple Hot Spicy,Takeaway/sandwich shop,7844,"GROUND FLOOR, QUEENSWAY MARKET, 23-25 QUEENSWAY",,LONDON,W2 4QJ,3,fhrs_3_en-GB,2022-06-16,533,Westminster,10,5,10,FALSE,-0.1873758,51.5109447,
1361453,21/00240/COMM,Triple Two Coffee,Restaurant/Cafe/Canteen,1,"BASEMENT AND GROUND FLOOR, 193 WARDOUR STREET",,LONDON,W1F 8ZF,5,fhrs_5_en-GB,2021-06-23,533,Westminster,5,5,0,FALSE,-0.1357856,51.5154598,
413590,01272/0015/0/001,Trishna,Restaurant/Cafe/Canteen,1,15-17 BLANDFORD STREET,,LONDON,,4,fhrs_4_en-GB,2022-03-30,533,Westminster,5,10,5,FALSE,-0.153096,51.5182965,
412768,00919/0306/0/000,Trishna News (Sears & Co),Retailers - other,4613,304-306 EDGWARE ROAD,,LONDON,W2 1DY,3,fhrs_3_en-GB,2015-02-27,533,Westminster,5,10,10,FALSE,-0.1701123,51.5202538,
414021,01511/0068/0/000,Troy Hotel,Hotel/bed & breakfast/guest house,7842,68-70 QUEENSBOROUGH TERRACE,,LONDON,W2 3SH,4,fhrs_4_en-GB,2022-06-28,533,Westminster,10,5,5,FALSE,-0.1848749,51.5111398,
912391,16/00360/COMM,Truffle,Restaurant/Cafe/Canteen,1,22 BATEMAN STREET,,LONDON,W1D 3AN,5,fhrs_5_en-GB,2020-10-28,533,Westminster,5,5,5,FALSE,-0.1313376,51.5142649,
1619613,NN1WVD-2SF924-5ES56T,Truffle Burger,Restaurant/Cafe/Canteen,1,16 Picton Place,,London,W1U 1BW,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,-0.1510725,51.5152341,United Kingdom
413820,01403/0005/0/000,Tsiakkos & Charcoal,Restaurant/Cafe/Canteen,1,"BASEMENT AND GROUND FLOOR, 5 MARYLANDS ROAD",,LONDON,W9 2DU,3,fhrs_3_en-GB,2020-07-03,533,Westminster,5,10,10,FALSE,-0.1945942,51.5233759,
785220,15/00177/COMM,Tsujiri,Restaurant/Cafe/Canteen,1,33 NEWPORT COURT,,LONDON,WC2H 7PQ,5,fhrs_5_en-GB,2022-12-23,533,Westminster,5,5,0,FALSE,-0.1291019,51.5119888,
413365,01158/0041/0/000,Tukdin Flavours Of Malaysia,Restaurant/Cafe/Canteen,1,41 CRAVEN ROAD,,LONDON,W2 3BX,4,fhrs_4_en-GB,2020-02-25,533,Westminster,0,5,10,FALSE,-0.1791639,51.5134074,
411819,00572/0087/0/000,Tulsi News,Retailers - other,4613,87 PRAED STREET,,LONDON,W2 1NT,4,fhrs_4_en-GB,2022-12-29,533,Westminster,5,5,10,FALSE,-0.1721589,51.5173811,
1182404,19/00397/COMM,Tunnel Meals,Takeaway/sandwich shop,7844,"UNIT 12 AND 13, THE ARCHES",,LONDON,WC2N 6NG,4,fhrs_4_en-GB,2022-09-16,533,Westminster,0,5,10,FALSE,,,
412344,00779/0005/0/000,Turf Club,Restaurant/Cafe/Canteen,1,5 CARLTON HOUSE TERRACE,,LONDON,SW1Y 5AQ,5,fhrs_5_en-GB,2023-04-19,533,Westminster,0,0,0,FALSE,-0.132649,51.5058146,
865512,16/00166/COMM,Turie Cafe,Restaurant/Cafe/Canteen,1,39 LISSON GROVE,,LONDON,NW1 6UB,4,fhrs_4_en-GB,2021-02-03,533,Westminster,0,10,5,FALSE,-0.1655282,51.5224124,
1432001,21/00827/COMM,Turmeric Kitchen London Paddington,Restaurant/Cafe/Canteen,1,55 WESTBOURNE TERRACE,,LONDON,W2 3UZ,4,fhrs_4_en-GB,2022-02-17,533,Westminster,10,5,5,FALSE,-0.17838507,51.51503355,
580312,12/00156/COMM,Tuttons,Restaurant/Cafe/Canteen,1,11-12 RUSSELL STREET,,LONDON,WC2B 5HZ,2,fhrs_2_en-GB,2023-04-04,533,Westminster,10,15,10,FALSE,-0.1216799,51.5121952,
861348,16/00150/COMM,Twist Connubio,Restaurant/Cafe/Canteen,1,,,,,5,fhrs_5_en-GB,2020-02-25,533,Westminster,5,5,5,FALSE,,,
427975,00950/0039/0/000,Two Chairmen Public House,Restaurant/Cafe/Canteen,1,"TWO CHAIRMEN, 39 DARTMOUTH STREET",,LONDON,SW1H 9BP,5,fhrs_5_en-GB,2022-11-21,533,Westminster,0,0,0,FALSE,,,
412914,00980/0003/0/003,Two Floors Ltd,Restaurant/Cafe/Canteen,1,"GROUND FLOOR, 3 KINGLY STREET",,LONDON,W1B 5PD,4,fhrs_4_en-GB,2019-11-25,533,Westminster,5,5,10,FALSE,-0.1385682,51.5122576,
412418,00808/0026/0/000,Two Point Bar & Kitchen,Restaurant/Cafe/Canteen,1,26 CRAWFORD STREET,,LONDON,W1H 1LL,5,fhrs_5_en-GB,2019-08-22,533,Westminster,0,5,0,FALSE,-0.1607475,51.5197836,
1193955,19/00417/COMM,Two Temple Place,Other catering premises,7841,2 TEMPLE PLACE,,LONDON,WC2R 3BD,5,fhrs_5_en-GB,2022-05-03,533,Westminster,0,5,0,FALSE,-0.1122213,51.5116027,
1277498,20/00386/COMM,Tzatziki,Restaurant/Cafe/Canteen,1,"STAGS HEAD, 102 NEW CAVENDISH STREET",,LONDON,W1W 6XW,5,fhrs_5_en-GB,2022-07-23,533,Westminster,5,5,0,FALSE,-0.1431853,51.5199206,
1396530,21/00522/COMM,Ucg - Maida Vale,Restaurant/Cafe/Canteen,1,"NORTH WESTMINSTER COLLEGE, 129 ELGIN AVENUE",,LONDON,W9 2NR,5,fhrs_5_en-GB,2021-10-25,533,Westminster,5,5,5,FALSE,-0.1915271,51.5276541,
428160,01609/0016/0/000,UCH At Westmorland Street,Other catering premises,7841,"GROUND FLOOR, 16-18 WESTMORELAND STREET",,LONDON,W1G 8PH,4,fhrs_4_en-GB,2023-01-10,533,Westminster,5,10,5,FALSE,-0.1497431,51.5195836,
991211,17/00304/COMM,Ugly Dumpling,Restaurant/Cafe/Canteen,1,"GROUND FLOOR RIGHT, 1 NEWBURGH STREET",,LONDON,W1F 7RB,4,fhrs_4_en-GB,2020-09-23,533,Westminster,5,10,0,FALSE,-0.1384208,51.5133973,
1523791,22/00419/COMM,Uki Food,Other catering premises,7841,,,,,5,fhrs_5_en-GB,2022-10-12,533,Westminster,0,5,5,FALSE,,,
1427799,01268/0021/0/000,Ukrainian Catholic Cathedral - Parish Kitchen And Hall,Restaurant/Cafe/Canteen,1,"THE CLERGY HOUSE, 21 BINNEY STREET",,LONDON,W1K 5BQ,3,fhrs_3_en-GB,2022-07-03,533,Westminster,5,10,10,FALSE,-0.1506249,51.5134735,
1159358,19/00310/COMM,Uma Services,Retailers - other,4613,"ST NICHOLAS FILLING STATION, 148-158 VAUXHALL BRIDGE ROAD",,LONDON,SW1V 2RE,3,fhrs_3_en-GB,2022-01-07,533,Westminster,10,10,10,FALSE,,,
413329,01137/0014/0/000,Umu Restaurant,Restaurant/Cafe/Canteen,1,14-16 BRUTON PLACE,,LONDON,W1J 6LX,4,fhrs_4_en-GB,2022-09-01,533,Westminster,,,,FALSE,-0.1443957,51.5114237,
618930,13/00225/COMM,Uni,Restaurant/Cafe/Canteen,1,18A EBURY STREET,,LONDON,SW1W 0LU,3,fhrs_3_en-GB,2022-08-02,533,Westminster,5,10,10,FALSE,-0.1474408,51.4960493,
1182403,19/00395/COMM,Unico Gelato & Caffe,Takeaway/sandwich shop,7844,138 ST JOHN'S WOOD HIGH STREET,,LONDON,NW8 7SE,5,fhrs_5_en-GB,2020-02-14,533,Westminster,5,0,5,FALSE,-0.1708766,51.5339076,
427787,00433/0088/0/000,Union,Restaurant/Cafe/Canteen,1,88-90 GEORGE STREET,,LONDON,W1U 8PA,5,fhrs_5_en-GB,2019-12-10,533,Westminster,5,0,5,FALSE,-0.1569388,51.5173678,
414596,05/00173/COMM,Union Bar & Grill,Restaurant/Cafe/Canteen,1,13 SHELDON SQUARE,LONDON,LONDON,W2 6DJ,5,fhrs_5_en-GB,2020-02-20,533,Westminster,5,0,5,FALSE,-0.1797801,51.5196398,
411889,00597/0115/0/000,University Of Westminster,Restaurant/Cafe/Canteen,1,"FACULTY OF ENGINEERING & SCIENCE, UNIVERSITY OF WESTMINSTER, 115 NEW CAVENDISH STREET",,LONDON,W1W 6UW,5,fhrs_5_en-GB,2022-12-21,533,Westminster,5,5,0,FALSE,-0.1401066,51.520834,
411155,00213/0001/0/000,Uno Restaurant,Restaurant/Cafe/Canteen,1,"BASEMENT AND GROUND FLOOR, 1 DENBIGH STREET",,LONDON,SW1V 2HF,5,fhrs_5_en-GB,2020-09-29,533,Westminster,5,5,5,FALSE,,,
413860,01415/2001/2/010,Upper Crust,Restaurant/Cafe/Canteen,1,"UNIT 13, MARYLEBONE STATION, MELCOMBE PLACE",,LONDON,NW1 6JJ,5,fhrs_5_en-GB,2022-05-20,533,Westminster,5,5,0,FALSE,-0.1629782,51.5230919,
427837,00572/2001/2/022,Upper Crust,Restaurant/Cafe/Canteen,1,"UNIT 19, PADDINGTON STATION, PRAED STREET",,LONDON,W2 1HB,5,fhrs_5_en-GB,2021-12-03,533,Westminster,5,0,5,FALSE,-0.1774148,51.5175078,
413115,01056/2004/4/022,Upper Crust,Restaurant/Cafe/Canteen,1,"UNIT 22, MAIN CONCOURSE VICTORIA STATION, TERMINUS PLACE",,LONDON,SW1V 1JT,5,fhrs_5_en-GB,2019-01-30,533,Westminster,0,0,0,FALSE,-0.1443294,51.4949749,
414646,07/00026/COMM,Upper Crust,Restaurant/Cafe/Canteen,1,"UNIT 42, PADDINGTON STATION, PRAED STREET",,LONDON,W2 1HB,5,fhrs_5_en-GB,2021-12-03,533,Westminster,5,0,5,FALSE,-0.1774148,51.5175078,
1159345,00919/0432/0/001,Upstairs,Restaurant/Cafe/Canteen,1,432 EDGWARE ROAD,,LONDON,W2 1EG,4,fhrs_4_en-GB,2019-10-16,533,Westminster,5,0,10,FALSE,-0.1739382,51.5229842,
1301438,00572/0127/0/001,Urban Doner Kebab,Restaurant/Cafe/Canteen,1,"BASEMENT, 127 PRAED STREET",,LONDON,W2 1RL,5,fhrs_5_en-GB,2021-02-02,533,Westminster,5,5,5,FALSE,-0.1734733,51.5165922,
1136223,19/00170/COMM,Urban Greens,Restaurant/Cafe/Canteen,1,20 PALMER STREET,,LONDON,SW1H 0PH,5,fhrs_5_en-GB,2019-10-17,533,Westminster,0,5,5,FALSE,-0.1354123,51.498425,
1595443,23/00104/COMM,Urban Social,Takeaway/sandwich shop,7844,87 QUEENSWAY,,LONDON,W2 4QH,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,-0.1877562,51.5122545,
1136252,19/00203/COMM,Urban Social Coffee,Restaurant/Cafe/Canteen,1,1 WESTBOURNE GROVE TERRACE,,LONDON,W2 5SD,4,fhrs_4_en-GB,2019-07-24,533,Westminster,0,5,10,FALSE,-0.19011,51.515771,
1430935,21/00818/COMM,Uzbek Corner,Restaurant/Cafe/Canteen,1,"QUEENSWAY MARKET, 23-25 QUEENSWAY",,LONDON,W2 3RR,5,fhrs_5_en-GB,2021-12-14,533,Westminster,5,5,5,FALSE,-0.1873758,51.5109447,
785226,15/00183/COMM,Vacherin,Restaurant/Cafe/Canteen,1,"HENRIETTA HOUSE, 8 HENRIETTA PLACE",,LONDON,W1G 0NB,5,fhrs_5_en-GB,2022-08-03,533,Westminster,5,5,5,FALSE,-0.1477975,51.515668,
1373931,21/00338/COMM,Vacherin By Ch&Co Catering Ltd,Other catering premises,7841,18 HANOVER SQUARE,,LONDON,W1S 1JY,5,fhrs_5_en-GB,2022-08-19,533,Westminster,5,0,0,FALSE,-0.1445933,51.5140077,
1007358,17/00362/COMM,Vacherin By Ch&Co Catering Ltd,Other catering premises,7841,6 MORTIMER STREET,,LONDON,W1T 3JJ,5,fhrs_5_en-GB,2022-12-20,533,Westminster,0,0,0,FALSE,-0.1375934,51.5188041,
1590016,23/00061/COMM,Vaga Bond,Pub/bar/nightclub,7843,77 BUCKINGHAM PALACE ROAD,,LONDON,SW1W 0AJ,0,fhrs_0_en-GB,2023-02-06,533,Westminster,15,25,20,FALSE,-0.1439265,51.4976073,
1595447,23/00109/COMM,Vagabond Wines,Pub/bar/nightclub,7843,77 BUCKINGHAM PALACE ROAD,,LONDON,SW1W 0AJ,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,-0.1439265,51.4976073,
411998,00622/0025/0/001,Vagabond Wines,Retailers - other,4613,"BASEMENT AND GROUND FLOOR, 25 CHARLOTTE STREET",,LONDON,W1T 1RW,4,fhrs_4_en-GB,2019-11-25,533,Westminster,10,5,5,FALSE,-0.1352379,51.5186345,
428198,07/00157/COMM,Vagabond Wines Ltd,Restaurant/Cafe/Canteen,1,6C SHELDON SQUARE,LONDON,LONDON,W2 6HY,4,fhrs_4_en-GB,2021-11-26,533,Westminster,5,0,10,FALSE,-0.1807409,51.5194029,
1264722,00530/0342/0/001,Vale Cafe,Restaurant/Cafe/Canteen,1,"BASEMENT AND GROUND FLOOR, 342 HARROW ROAD",,LONDON,W9 2HP,3,fhrs_3_en-GB,2022-09-27,533,Westminster,10,10,10,FALSE,-0.1939237,51.522835,
1264723,19/00089/COMM,Valentina'S Kitchen,Other catering premises,7841,"FLAT 32, GAINSBOROUGH HOUSE, ERASMUS STREET",,LONDON,SW1P 4HX,5,fhrs_5_en-GB,2020-11-27,533,Westminster,5,5,5,FALSE,-0.1308076,51.491307,
1226830,20/00102/COMM,Vap Lounge By Le-Vap,Restaurant/Cafe/Canteen,1,14 MELCOMBE STREET,,LONDON,NW1 6AH,5,fhrs_5_en-GB,2020-08-11,533,Westminster,5,0,5,FALSE,-0.1595813,51.5229667,
1553349,00919/0153/0/000,Vape Bar,Restaurant/Cafe/Canteen,1,153 EDGWARE ROAD,,LONDON,W2 2HR,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,-0.1666413,51.517313,
772544,00603/0019/0/000,Vapiano,Restaurant/Cafe/Canteen,1,19-21 GREAT PORTLAND STREET,,LONDON,W1W 8QB,2,fhrs_2_en-GB,2022-11-09,533,Westminster,5,15,5,FALSE,-0.1413708,51.5163397,
1499829,22/00244/COMM,Vapiano,Restaurant/Cafe/Canteen,1,50 EASTBOURNE TERRACE,,LONDON,W2 6LG,5,fhrs_5_en-GB,2023-02-13,533,Westminster,5,0,5,FALSE,-0.1771286,51.5152912,
1175217,19/00361/COMM,Vapour Baths Ltd,Restaurant/Cafe/Canteen,1,1 GROSVENOR GARDENS,,LONDON,SW1W 0BD,5,fhrs_5_en-GB,2020-01-04,533,Westminster,5,5,5,FALSE,-0.1462767,51.4981082,
1350422,21/00170/COMM,Vasco & Piero'S Pavilion Restaurant,Restaurant/Cafe/Canteen,1,11 D'ARBLAY STREET,,LONDON,W1F 8DT,3,fhrs_3_en-GB,2022-10-25,533,Westminster,10,10,10,FALSE,-0.1361772,51.5146926,
1453033,22/00056/COMM,Vasiniko',Restaurant/Cafe/Canteen,1,7-9 BURLEIGH STREET,,LONDON,WC2E 7PW,5,fhrs_5_en-GB,2022-08-22,533,Westminster,5,0,5,FALSE,-0.1211943,51.5113871,
414214,01576/0404/0/000,Vaudeville Theatre,Restaurant/Cafe/Canteen,1,403-404 STRAND,,LONDON,WC2R 0NH,5,fhrs_5_en-GB,2012-01-13,533,Westminster,0,0,0,FALSE,-0.1224765,51.5103464,
1283987,00688/0005/0/001,Vegan,Takeaway/sandwich shop,7844,"BASEMENT, 3-5 WARDOUR STREET",,LONDON,W1D 6PB,3,fhrs_3_en-GB,2022-08-14,533,Westminster,10,10,10,FALSE,-0.1318888,51.5106586,
1320496,21/00048/COMM,Vegan Butcher,Retailers - other,4613,"FOOD HALL, SELFRIDGES, 400 OXFORD STREET",,LONDON,W1A 1AB,5,fhrs_5_en-GB,2021-06-02,533,Westminster,0,0,5,FALSE,-0.1528138,51.5145871,
1590018,23/00063/COMM,Vegan Vessel/Vegan Eats/Just Vegan/Veganology,Retailers - other,4613,36 STRUTTON GROUND,,LONDON,SW1P 2HR,Exempt,fhrs_exempt_en-GB,,533,Westminster,,,,FALSE,-0.1339738,51.4966721,
1548832,22/00596/COMM,Vela Brasserie,Restaurant/Cafe/Canteen,1,8 SALE PLACE,,LONDON,W2 1PH,3,fhrs_3_en-GB,2023-03-23,533,Westminster,10,10,10,FALSE,-0.1699604,51.5179313,
772545,00603/0075/0/000,Velorution,Mobile caterer,7846,75-77 GREAT PORTLAND STREET,,LONDON,W1W 7LR,4,fhrs_4_en-GB,2018-10-12,533,Westminster,5,0,10,FALSE,-0.1420762,51.5181315,
1568161,22/00697/COMM,Venchi,Retailers - other,4613,143 WARDOUR STREET,,LONDON,W1F 8WA,4,fhrs_4_en-GB,2022-11-30,533,Westminster,5,10,5,FALSE,,,
1496928,22/00234/COMM,Venchi,Retailers - other,4613,38 LONG ACRE,,LONDON,WC2E 9JT,5,fhrs_5_en-GB,2022-06-09,533,Westminster,0,0,0,FALSE,-0.1244223,51.5127966,
1568158,00805/0038/0/000,Venchi,Retailers - other,4613,"GROUND FLOOR, 164-165 PICCADILLY",,LONDON,W1J 9EE,3,fhrs_3_en-GB,2022-11-30,533,Westminster,5,10,10,FALSE,-0.1399589,51.5078372,
1257289,20/00255/COMM,Venchi Uk,Retailers - other,4613,18 THE MARKET,COVENT GARDEN,LONDON,WC2E 8RB,5,fhrs_5_en-GB,2020-09-11,533,Westminster,0,5,0,FALSE,-0.1226548,51.511968,
1296964,00055/0014/0/000,Venice Patisserie,Restaurant/Cafe/Canteen,1,14 CLIFTON ROAD,,LONDON,W9 1SS,3,fhrs_3_en-GB,2023-01-25,533,Westminster,10,5,10,FALSE,-0.1792449,51.5258275,
1199189,19/00448/COMM,Verderame Ristorante Italiano,Restaurant/Cafe/Canteen,1,"BASEMENT AND GROUND FLOOR, 84 WESTBOURNE GROVE",,LONDON,W2 5RT,4,fhrs_4_en-GB,2023-03-24,533,Westminster,5,0,10,FALSE,-0.1933251,51.5153799,
411513,00471/0009/A/000,Vespa Italian Restaurant,Restaurant/Cafe/Canteen,1,9A IRVING STREET,,LONDON,WC2H 7AT,4,fhrs_4_en-GB,2022-12-19,533,Westminster,,,,FALSE,-0.1287724,51.5100424,
1609839,23/00191/COMM,Veuve Cafe,Restaurant/Cafe/Canteen,1,55 REGENT STREET,,LONDON,W1B 4DY,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,-0.135628,51.5097918,
410810,00012/0051/0/000,Victor Hotel,Hotel/bed & breakfast/guest house,7842,51 BELGRAVE ROAD,,LONDON,SW1V 2BB,5,fhrs_5_en-GB,2023-04-03,533,Westminster,,,,FALSE,,,
413859,01415/2001/2/008,Victoria & Albert Bar,Restaurant/Cafe/Canteen,1,"UNIT 11, MARYLEBONE STATION, MELCOMBE PLACE",,LONDON,NW1 6JJ,5,fhrs_5_en-GB,2022-05-20,533,Westminster,5,5,0,FALSE,-0.1629782,51.5230919,
413103,01056/0011/0/000,Victoria Cafe,Restaurant/Cafe/Canteen,1,11-12 TERMINUS PLACE,,LONDON,SW1V 1JR,1,fhrs_1_en-GB,2022-06-20,533,Westminster,15,15,20,FALSE,-0.1441018,51.4963202,
1043543,18/00072/COMM,Victoria Cpu,Restaurant/Cafe/Canteen,1,"GROUND AND FIRST FLOOR, MAIN CONCOURSE VICTORIA STATION, TERMINUS PLACE",,LONDON,SW1V 1JT,5,fhrs_5_en-GB,2020-08-28,533,Westminster,0,5,0,FALSE,-0.1443294,51.4949749,
1170608,19/00319/COMM,Victoria Desserts,Takeaway/sandwich shop,7844,,,,,Exempt,fhrs_exempt_en-GB,2020-08-07,533,Westminster,,,,FALSE,,,
1378668,21/00381/COMM,Victoria Food & Wine,Retailers - other,4613,42 HUGH STREET,,LONDON,SW1V 4EP,5,fhrs_5_en-GB,2023-01-05,533,Westminster,0,0,5,FALSE,,,
410813,00012/0065/0/000,Victoria Inn Hotel,Hotel/bed & breakfast/guest house,7842,65-67 BELGRAVE ROAD,,LONDON,SW1V 2BG,4,fhrs_4_en-GB,2019-11-25,533,Westminster,5,5,10,FALSE,-0.1377307,51.490392,
414158,01560/0028/0/001,Victoria News,Retailers - other,4613,28 STRUTTON GROUND,,LONDON,SW1P 2HR,5,fhrs_5_en-GB,2021-01-15,533,Westminster,5,0,0,FALSE,-0.1339369,51.4968694,
1175206,19/00349/COMM,Victoria News,Retailers - other,4613,87 VICTORIA STREET,,LONDON,SW1H 0HW,5,fhrs_5_en-GB,2019-10-16,533,Westminster,0,0,0,FALSE,,,
411229,00269/0126/0/000,Victoria Palace Theatre,Restaurant/Cafe/Canteen,1,"VICTORIA PALACE THEATRE, 126 VICTORIA STREET",,LONDON,SW1E 5LA,4,fhrs_4_en-GB,2019-11-25,533,Westminster,10,5,5,FALSE,-0.1424931,51.496849,
413521,01243/0239/0/000,Victoria Park Plaza Hotel,Hotel/bed & breakfast/guest house,7842,239 VAUXHALL BRIDGE ROAD,,LONDON,SW1V 1EJ,5,fhrs_5_en-GB,2020-03-05,533,Westminster,0,0,0,FALSE,-0.1413208,51.4942079,
1269071,20/00330/COMM,Victoria Pharmacy,Retailers - other,4613,22 PAGE STREET,,LONDON,SW1P 4EN,5,fhrs_5_en-GB,2020-09-04,533,Westminster,0,0,5,FALSE,-0.127351,51.4941026,
427738,00178/0001/0/000,Victoria Public House,Restaurant/Cafe/Canteen,1,1 LOWER BELGRAVE STREET,,LONDON,SW1W 0NR,5,fhrs_5_en-GB,2017-03-21,533,Westminster,0,5,0,FALSE,-0.1461337,51.495597,
1518665,00012/0009/0/000,Victoria Souvenirs & Print Shop,Retailers - other,4613,9 BELGRAVE ROAD,,LONDON,SW1V 1QB,5,fhrs_5_en-GB,2022-06-27,533,Westminster,0,5,0,FALSE,-0.144445,51.4935469,
410798,00012/0019/0/000,Victoria Stanley House Hotel,Hotel/bed & breakfast/guest house,7842,19-21 BELGRAVE ROAD,,LONDON,SW1V 1RB,5,fhrs_5_en-GB,2023-01-17,533,Westminster,5,5,5,FALSE,-0.1388744,51.5079279,
413524,01243/0280/0/000,Victoria Station Hotel,Hotel/bed & breakfast/guest house,7842,280 VAUXHALL BRIDGE ROAD,,LONDON,SW1V 1BB,3,fhrs_3_en-GB,2018-05-09,533,Westminster,10,10,10,FALSE,,,
1098668,19/00023/COMM,Victoria Taps,Pub/bar/nightclub,7843,27 GILLINGHAM STREET,,LONDON,SW1V 1HP,5,fhrs_5_en-GB,2023-01-18,533,Westminster,0,5,0,FALSE,-0.1418056,51.493622,
